id,date_start,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,adm_1,adm_2,latitude,longitude,best,low,high,deaths_civilians,deaths_a,deaths_b,deaths_unknown,where_description,active_year
541797,2024-03-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Dnipropetrovsk oblast,,48.5,35.0,1,1,1,0,0,1,0,Dnipropetrovsk Oblast,True
527435,2023-12-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Horlivka raion,48.202527,37.975762,5,1,10,0,5,0,0,"Panteleimonivka, Horlivka raion",True
440707,2022-06-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Mykolayiv raion,47.01959,32.42906,2,2,2,2,0,0,0,the village of Zaselye,True
464699,2023-02-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.56336,32.34783,2,2,2,0,0,2,0,near the village of Kizomys,True
437703,2022-05-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,47.92,38.28,3,3,3,0,3,0,0,DPR,True
554129,2024-05-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.720989,37.718728,1,1,1,0,0,1,0,"areas of the settlements of Volchanskie Khutora, Belyi Kolodez and Petropavlovka in the Kharkov region

///
area of ​​Volchansk and Staritsa, Kharkov region,
areas of the settlements of Konstantinovka, Okhrimovka and Granov, Kharkov region,",True
534281,2024-07-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.333839,33.565379,2,2,2,0,0,2,0,,True
556739,2024-12-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Zaporizhzhia raion,47.84126,35.121166,11,11,11,11,0,0,0,In Zaporizhia,True
433168,2022-03-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,5,5,5,0,5,0,0,in Ukraine,True
492519,2023-10-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.427906,35.985916,2,2,2,0,2,0,0,Melitopol direction,True
537609,2023-11-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,,46.6406,32.61589,1,1,1,0,0,1,0,Kherson Oblast,True
518831,2024-03-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.197222,37.907222,1,1,1,1,0,0,0,near the village of Krasnyi Partizan,True
463593,2023-02-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,46.78118,33.05749,2,2,2,0,0,2,0,near the village of Tyaginka,True
447704,2022-09-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Berdyansk raion,46.763064,36.791509,2,2,2,1,1,0,0,"Berdyansk, Zaporozhye region",True
520032,2024-04-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Chuhuiv raion,49.828613,37.081665,1,1,1,1,0,0,0,near the village. Yurchenkove of Chuguyiv district.,True
523914,2024-02-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,48.925685,38.244491,1,0,3,0,1,0,0,"Bilohorivka, Sievierodonetsk raion",True
494532,2023-06-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,2,2,2,0,0,2,0,Not specified,True
494394,2023-09-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,0,0,1,0,Bakhmut district,True
453657,2022-11-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Makiivka City municipality,48.049822,37.969032,1,1,1,1,0,0,0,Chervonogvardeisky district of Makeyevka,True
440691,2022-06-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,,48.21,39.33,2,2,2,0,0,2,0,in the zone of responsibility of the People's Militia of the Lugansk People's Republic,True
532188,2024-07-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78031,37.25064,6,1,13,0,6,0,0,"Vuhledar, Volnovakha raion",True
496558,2023-10-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.68558,37.92811,2,2,2,0,0,2,0,near the settlement of Orlyanka (Kupyansk direction).,True
466516,2023-03-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.706668,37.610816,1,1,1,1,0,0,0,Kupyansk,True
554308,2024-05-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kharkiv raion,50.20366,36.40774,1,1,1,0,0,1,0,Kharkiv Oblast	3rd Brigade of Operational Assignment,True
453591,2022-10-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,30,30,0,0,30,0,0,Ukraine,True
532174,2024-07-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.704948,36.705201,2,2,2,0,0,2,0,,True
556129,2024-09-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.05833,37.41628,1,1,1,0,0,1,0,"Zhelanne Druhe, Marinska urban community, Pokrovsk District, Donetsk Oblast",True
479860,2023-06-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,,46.860144,33.578698,2,2,2,0,0,2,0,On the right bank of the Dnieper in the Kherson region,True
484554,2023-07-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,0,0,1,0,direction of Bakhmut,True
548015,2024-04-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.59348,37.85724,1,1,1,0,0,1,0,"Chasiv Jar, Chasovoiarska urban community, Bakhmut District, Donetsk Oblast",True
471558,2023-03-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,49.12941,38.15236,1,1,1,0,1,0,0,"the village of Chervopopovka, Kremensky district, Luhansk region",True
543471,2024-09-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.055356,37.369373,1,1,1,1,0,0,0,in Hirnyk,True
452710,2022-11-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.333839,33.565379,2,2,3,0,0,2,0,Nikolaev-Krivoy Rog direction,True
532773,2024-01-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.76293,37.69374,3,3,3,0,0,3,0,Kupiansk District	Petropavlivska rural community	Syn'kivka,True
433483,2022-02-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Chernihiv oblast,Chernihiv raion,51.495178,31.284538,27,7,50,27,0,0,0,in Chernihiv,True
548668,2024-02-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,,49.5,36.5,1,1,1,0,0,1,0,Kharkiv Oblast,True
539861,2024-09-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Mykolayiv raion,46.61472,31.54505,1,1,1,1,0,0,0,"in Ochakov, Mykolaiv region",True
491367,2023-09-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.76293,37.69374,1,1,1,0,0,1,0,Kupyansk direction: the areas of Sinkovka and Novoselovsky,True
523507,2024-03-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.501222,37.969,11,2,21,0,11,0,0,"Andriivka, Bakhmut raion",True
533760,2023-12-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,1,1,1,0,0,1,0,Robotyne,True
495511,2023-10-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.501222,37.969,1,1,1,0,0,1,0,Donetsk direction:areas of the settlements of Orekhovo-Vasilevka and Andreevka of the Donetsk People’s Republic.,True
480982,2023-07-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.5,38.0,2,2,2,0,0,2,0,"Donetsk Direction: Zolotarevka of the Luhansk People's Republic, Vodiane, Pervomayskoye and Kleschievka of the Donetsk People's Republic",True
538300,2023-10-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.732704,33.079054,5,1,10,0,5,0,0,"Krynky, Kherson raion",True
447598,2022-08-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Mykolayiv raion,46.959201,31.987586,1,1,1,1,0,0,0,Mykolaiv city,True
532322,2024-07-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Svativskyi raion,49.44956,38.06141,1,0,3,0,1,0,0,"Zmiivka, Svatove raion",True
542022,2024-03-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Svativskyi raion,49.478827,38.211317,1,1,1,0,0,1,0,Svatove District,True
546663,2024-04-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Henichesk raion,46.716389,34.550278,1,1,1,0,0,1,0,"Rabotino, Nesteryanka, Novoselivka, Pyatikhatky in the Zaporizhzhia region, Ivanivka and Novotyaginka in the Kherson region",True
552709,2024-04-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,1,1,1,0,0,1,0,,True
547680,2024-04-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.781297,36.63664,1,1,1,0,0,1,0,"Novodarivka, Malynivska rural community, Pology District, Zaporizhzhia Oblast",True
468933,2023-03-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.097688,37.664988,142,142,142,0,142,0,0,"Vodyane, south of Avdiivka",True
503370,2023-12-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.749789,36.818011,2,2,2,0,0,2,0,Donetsk region in the area of ​​Urozhane settlement,True
512785,2024-02-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.853333,37.625,1,1,1,1,0,0,0,Sloviansk,True
448559,2022-09-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,2,2,2,0,0,2,0,"area of ​​Seversk, Zaitsev, Nikolaevka and Toretsk",True
458761,2022-12-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.999497,37.967459,2,2,2,0,0,2,0,111th Territorial Defense Brigade in the area of ​​​​the settlement of Torskoye and the 25th Airborne Brigade of the Armed Forces of Ukraine in the area of ​​​​the settlement of Terny of the Donetsk People's Republic,True
448070,2022-06-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,14,14,14,0,14,0,0,Ukraine,True
540134,2024-03-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,48.925685,38.244491,7,7,7,0,0,7,0,"Bilohorivka, Lysychanska urban community, Sieverodonetsk District, Luhansk Oblast",True
532919,2024-07-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,,50.211378,36.726393,2,2,2,0,2,0,0,in the Kharkiv direction,True
445704,2022-08-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,,48.92,39.02,2,2,2,0,0,2,0,Luhansk,True
527734,2022-04-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Cherkasy oblast,Cherkasy raion,49.444018,32.059893,1,1,1,0,0,1,0,Cherkasy,True
532431,2024-01-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,2,2,2,0,0,2,0,Pology District	Tokmatska urban community	Robotyne,True
499304,2023-10-16,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,47.92,38.28,1,0,1,1,0,0,0,territory of the Donetsk People`s Republic,True
526513,2024-02-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.12772,37.66377,1,0,3,0,1,0,0,"Sieverne, Pokrovsk raion",True
548325,2024-04-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.985278,37.811111,1,1,1,0,0,1,0,"Lymanska urban community, Kramatorsk District, Donetsk Oblast",True
469523,2023-02-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.75624,37.264239,12,12,12,0,12,0,0,houses between Mykilske and Pavlivka settlements (Mykilske/Nikolsky dachas),True
468694,2023-03-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,1,0,0,0,Bakhmut and Avdiivka,True
478181,2023-06-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.704948,36.705201,2,2,2,0,2,0,0,Tavria direction,True
452704,2022-11-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.12841,33.53626,1,1,1,0,0,1,0,"direction of the settlements of Mylovoe, Sukhanovo, Bruskinskoye and Ishchenko in the Kherson region.",True
448724,2022-09-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,1,0,0,0,Zaporizhzhia,True
449787,2022-09-30,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.985278,37.811111,2,2,2,0,0,2,0,Krasnolymansk direction,True
484838,2023-07-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.63026,37.6775,1,1,1,1,0,0,0,"Kharkiv region 
Kivsharivka, Kupyan district",True
520394,2024-04-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.750536,36.79547,1,1,1,0,0,1,0,"Staromajors'ke, Velykonovosilkivska settlement community, Volnovakha District, Donetsk Oblast	

/// in the areas of the settlements of Staromayorskoye and Urozhaynoye of the Donetsk People’s Republic",True
558541,2024-12-13,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,2,2,2,0,0,2,0,"in the areas of the settlements of Kurakhovo, Novoelizavetovka, Ostrovskoye and Dalneye; Vremevka and Sukhie Yalya of the Donetsk People's Republic",True
559699,2024-12-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.91801,37.22885,7,1,13,0,7,0,0,"Uspenivka (Kurakhove hromada), Pokrovsk raion",True
542133,2024-03-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.194898,37.65,1,1,1,0,0,1,0,"Berdychi, Ocheretynska settlement community, Pokrovsk District, Donetsk Oblast",True
495194,2023-10-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.53001,37.96052,2,2,2,0,0,2,0,"near the village of Klishchiivka, Donetsk region.",True
529267,2024-06-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.224167,37.599444,10,2,20,0,10,0,0,"Soloviove, Pokrovsk raion",True
541377,2024-03-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,0,0,5,0,0,0,0,,True
485435,2023-08-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Dnipropetrovsk oblast,Nikopol raion,47.56826,34.39126,1,1,1,1,0,0,0,"Nikopol, Dnipropetrovsk region",True
556123,2024-09-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.279112,37.177579,2,2,2,0,0,2,0,"Pokrovs'k, Pokrovska urban community, Pokrovsk District, Donetsk Oblast",True
536851,2024-08-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.65974,37.9841,2,1,4,0,2,0,0,"Nova Tarasivka, Kupiansk raion",True
523621,2024-05-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,,50.211378,36.726393,2,2,46,0,2,0,0,Kharkiv direction,True
464042,2023-01-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.676254,38.098621,6,6,6,0,0,6,0,residential area of Soledar.,True
526291,2024-06-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Chuhuiv raion,50.29903,36.86717,1,1,1,0,0,1,0,"areas of the settlements of Malye Prokhody, Gatishche, Liptsy and Neskuchnoye, Kharkov region. 
areas of the settlements of Glubokoe, Liptsy and Volchansk, Kharkov region",True
457643,2022-12-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,1,0,0,0,Zaporozhye,True
471009,2023-03-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,51,51,0,0,51,0,0,Ukraine,True
458948,2022-12-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.635556,37.899167,2,2,2,0,0,2,0,"area of ​​​​the settlement of Kislovka, Kharkiv region, in the Kupyansk direction",True
447185,2022-09-11,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.333839,33.565379,2,2,40,0,2,0,0,southern front,True
464700,2023-02-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78031,37.25064,1,1,1,0,0,1,0,areas of the settlements of Ugledar and Prechistovka of the Donetsk People's Republic,True
462878,2023-02-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,1,0,0,0,Bakhmut,True
470037,2023-03-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.8775,37.497109,2,2,2,0,0,2,0,Kupyansk direction,True
503462,2023-05-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,23,23,23,0,23,0,0,Bakhmut direction,True
430785,2022-03-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kharkiv raion,49.98081,36.25272,3,3,3,3,0,0,0,"Kharkov, st. Academician Pavlova, 289",True
461865,2023-01-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Zaporizhzhia raion,47.94768,35.44034,3,3,3,3,0,0,0,"Pavlovsk community, near Zaporozhye",True
526745,2024-06-17,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.205323,37.725453,2,2,2,0,2,0,0,Kurakhiv direction: Krasnohorivka area,True
497418,2023-10-24,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.69461,36.73788,1,1,1,0,0,1,0,"near the village of Volodyne, Volnovasky district",True
448888,2022-09-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,,46.975,32.0,2,2,2,0,0,2,0,Nikolaev region,True
537858,2023-11-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Chernihiv oblast,,51.33333,32.0,1,1,1,0,0,1,0,Chernihiv Oblast,True
531607,2022-05-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.24135,37.68585,1,1,1,0,0,1,0,Novokalynove,True
541602,2024-03-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,1,1,1,0,0,1,0,"Robotyne, Tokmatska urban community, Pology District, Zaporizhzhia Oblast",True
444375,2022-08-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Chuhuiv raion,49.871356,36.933953,1,1,1,1,0,0,0,"Pechenegy, Chuguevsky district",True
536735,2024-08-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.268307,38.370347,5,1,10,0,5,0,0,Bakhmut raion,True
